name,center_x,center_y,class,set
3d3d04eca056556b0b26,16761,65820,Mitosis,train
3d3d04eca056556b0b26,16204,65524,Nonmitosis,train
3d3d04eca056556b0b26,17615,65694,Nonmitosis,train
3d3d04eca056556b0b26,24429,66329,Mitosis,train
3d3d04eca056556b0b26,23807,66454,Nonmitosis,train
3d3d04eca056556b0b26,24444,66617,Mitosis,train
3d3d04eca056556b0b26,24612,66251,Nonmitosis,train
3d3d04eca056556b0b26,24660,66174,Nonmitosis,train
3d3d04eca056556b0b26,24543,66554,Nonmitosis,train
3d3d04eca056556b0b26,24739,66416,Mitosis,train
3d3d04eca056556b0b26,27732,65830,Nonmitosis,train
3d3d04eca056556b0b26,28005,65619,Mitosis,train
3d3d04eca056556b0b26,36269,65565,Mitosis,train
3d3d04eca056556b0b26,36202,65868,Mitosis,train
3d3d04eca056556b0b26,37590,65481,Nonmitosis,train
3d3d04eca056556b0b26,37716,65750,Nonmitosis,train
3d3d04eca056556b0b26,44263,65475,Mitosis,train
3d3d04eca056556b0b26,44933,65429,Nonmitosis,train
3d3d04eca056556b0b26,73229,65567,Mitosis,train
3d3d04eca056556b0b26,73473,65968,Mitosis,train
3d3d04eca056556b0b26,73324,65595,Nonmitosis,train
3d3d04eca056556b0b26,72900,65711,Nonmitosis,train
3d3d04eca056556b0b26,83351,65871,Nonmitosis,train
3d3d04eca056556b0b26,83362,65952,Nonmitosis,train
3d3d04eca056556b0b26,84377,66567,Mitosis,train
3d3d04eca056556b0b26,88882,65431,Nonmitosis,train
3d3d04eca056556b0b26,88334,66287,Mitosis,train
3d3d04eca056556b0b26,93901,65693,Nonmitosis,train
3d3d04eca056556b0b26,93378,65910,Nonmitosis,train
3d3d04eca056556b0b26,98785,65676,Mitosis,train
3d3d04eca056556b0b26,98538,65693,Mitosis,train
3d3d04eca056556b0b26,98734,65577,Nonmitosis,train
3d3d04eca056556b0b26,98963,65276,Nonmitosis,train
3d3d04eca056556b0b26,99392,65522,Nonmitosis,train
3d3d04eca056556b0b26,98232,65720,Nonmitosis,train
3d3d04eca056556b0b26,101722,65727,Nonmitosis,train
3d3d04eca056556b0b26,102183,65812,Nonmitosis,train
3d3d04eca056556b0b26,13557,66721,Mitosis,train
3d3d04eca056556b0b26,13606,66638,Nonmitosis,train
3d3d04eca056556b0b26,15529,66722,Mitosis,train
3d3d04eca056556b0b26,16130,66209,Mitosis,train
3d3d04eca056556b0b26,16033,66663,Nonmitosis,train
3d3d04eca056556b0b26,17282,66666,Nonmitosis,train
3d3d04eca056556b0b26,19062,67065,Nonmitosis,train
3d3d04eca056556b0b26,19382,66952,Mitosis,train
3d3d04eca056556b0b26,19082,66805,Nonmitosis,train
3d3d04eca056556b0b26,19009,66965,Nonmitosis,train
3d3d04eca056556b0b26,36528,66365,Mitosis,train
3d3d04eca056556b0b26,36504,66423,Mitosis,train
3d3d04eca056556b0b26,37779,66981,Mitosis,train
3d3d04eca056556b0b26,38067,66991,Mitosis,train
3d3d04eca056556b0b26,38161,66736,Mitosis,train
3d3d04eca056556b0b26,38039,66916,Mitosis,train
3d3d04eca056556b0b26,37963,66710,Mitosis,train
3d3d04eca056556b0b26,37772,66785,Nonmitosis,train
3d3d04eca056556b0b26,39661,66704,Nonmitosis,train
3d3d04eca056556b0b26,39778,66702,Nonmitosis,train
3d3d04eca056556b0b26,49357,66426,Mitosis,train
3d3d04eca056556b0b26,53988,66784,Mitosis,train
3d3d04eca056556b0b26,53198,66852,Nonmitosis,train
3d3d04eca056556b0b26,73258,66178,Mitosis,train
3d3d04eca056556b0b26,73644,66099,Mitosis,train
3d3d04eca056556b0b26,73274,66099,Nonmitosis,train
3d3d04eca056556b0b26,73791,66591,Nonmitosis,train
3d3d04eca056556b0b26,82874,66849,Mitosis,train
3d3d04eca056556b0b26,83149,67031,Nonmitosis,train
3d3d04eca056556b0b26,84645,66603,Mitosis,train
3d3d04eca056556b0b26,84421,66332,Nonmitosis,train
3d3d04eca056556b0b26,86778,66703,Mitosis,train
3d3d04eca056556b0b26,97640,67265,Mitosis,train
3d3d04eca056556b0b26,97404,67250,Mitosis,train
3d3d04eca056556b0b26,99372,66182,Nonmitosis,train
3d3d04eca056556b0b26,99859,66441,Mitosis,train
3d3d04eca056556b0b26,99687,66360,Mitosis,train
3d3d04eca056556b0b26,100953,66226,Nonmitosis,train
3d3d04eca056556b0b26,100947,66350,Nonmitosis,train
3d3d04eca056556b0b26,16972,67359,Nonmitosis,train
3d3d04eca056556b0b26,18010,67011,Nonmitosis,train
3d3d04eca056556b0b26,34464,68002,Nonmitosis,train
3d3d04eca056556b0b26,34686,67886,Nonmitosis,train
3d3d04eca056556b0b26,34952,67919,Nonmitosis,train
3d3d04eca056556b0b26,34436,67546,Nonmitosis,train
3d3d04eca056556b0b26,48749,66947,Mitosis,train
3d3d04eca056556b0b26,53952,67419,Nonmitosis,train
3d3d04eca056556b0b26,58346,67290,Mitosis,train
3d3d04eca056556b0b26,58430,67368,Mitosis,train
3d3d04eca056556b0b26,85446,67227,Nonmitosis,train
3d3d04eca056556b0b26,85838,67259,Nonmitosis,train
3d3d04eca056556b0b26,87906,67376,Nonmitosis,train
3d3d04eca056556b0b26,97598,66939,Nonmitosis,train
3d3d04eca056556b0b26,18205,67865,Nonmitosis,train
3d3d04eca056556b0b26,26770,68535,Nonmitosis,train
3d3d04eca056556b0b26,27269,68188,Nonmitosis,train
3d3d04eca056556b0b26,29375,67926,Nonmitosis,train
3d3d04eca056556b0b26,43898,68320,Nonmitosis,train
3d3d04eca056556b0b26,54519,68264,Nonmitosis,train
3d3d04eca056556b0b26,57375,68271,Mitosis,train
3d3d04eca056556b0b26,57154,68008,Mitosis,train
3d3d04eca056556b0b26,58179,68032,Mitosis,train
3d3d04eca056556b0b26,85810,67721,Mitosis,train
3d3d04eca056556b0b26,90399,67837,Nonmitosis,train
3d3d04eca056556b0b26,96714,68234,Mitosis,train
3d3d04eca056556b0b26,96586,68488,Mitosis,train
3d3d04eca056556b0b26,96227,68584,Nonmitosis,train
3d3d04eca056556b0b26,96431,68466,Nonmitosis,train
3d3d04eca056556b0b26,96414,68414,Nonmitosis,train
3d3d04eca056556b0b26,97663,67834,Mitosis,train
3d3d04eca056556b0b26,101180,68044,Mitosis,train
3d3d04eca056556b0b26,16095,68886,Mitosis,train
3d3d04eca056556b0b26,16206,68985,Nonmitosis,train
3d3d04eca056556b0b26,33582,68574,Mitosis,train
3d3d04eca056556b0b26,33652,68499,Mitosis,train
3d3d04eca056556b0b26,33999,69007,Mitosis,train
3d3d04eca056556b0b26,33967,69134,Mitosis,train
3d3d04eca056556b0b26,33929,69241,Mitosis,train
3d3d04eca056556b0b26,33534,68932,Mitosis,train
3d3d04eca056556b0b26,33833,68796,Nonmitosis,train
3d3d04eca056556b0b26,50310,68844,Nonmitosis,train
3d3d04eca056556b0b26,50373,68909,Nonmitosis,train
3d3d04eca056556b0b26,57518,68596,Mitosis,train
3d3d04eca056556b0b26,57841,68548,Mitosis,train
3d3d04eca056556b0b26,57917,68534,Mitosis,train
3d3d04eca056556b0b26,59490,68471,Mitosis,train
3d3d04eca056556b0b26,59348,68521,Nonmitosis,train
3d3d04eca056556b0b26,91149,68653,Nonmitosis,train
3d3d04eca056556b0b26,91201,68921,Nonmitosis,train
3d3d04eca056556b0b26,96184,69060,Mitosis,train
3d3d04eca056556b0b26,97082,68562,Nonmitosis,train
3d3d04eca056556b0b26,96159,68590,Nonmitosis,train
3d3d04eca056556b0b26,96134,68621,Nonmitosis,train
3d3d04eca056556b0b26,101515,68695,Mitosis,train
3d3d04eca056556b0b26,23696,69322,Mitosis,train
3d3d04eca056556b0b26,25560,69761,Nonmitosis,train
3d3d04eca056556b0b26,26943,69644,Mitosis,train
3d3d04eca056556b0b26,25837,69531,Mitosis,train
3d3d04eca056556b0b26,25938,69518,Mitosis,train
3d3d04eca056556b0b26,25589,69883,Mitosis,train
3d3d04eca056556b0b26,33925,69159,Mitosis,train
3d3d04eca056556b0b26,42939,69729,Nonmitosis,train
3d3d04eca056556b0b26,56792,69714,Mitosis,train
3d3d04eca056556b0b26,58109,69419,Mitosis,train
3d3d04eca056556b0b26,80127,69837,Mitosis,train
3d3d04eca056556b0b26,80558,69860,Mitosis,train
3d3d04eca056556b0b26,81498,69116,Mitosis,train
3d3d04eca056556b0b26,90105,69833,Mitosis,train
3d3d04eca056556b0b26,92620,69755,Nonmitosis,train
3d3d04eca056556b0b26,92780,69541,Nonmitosis,train
3d3d04eca056556b0b26,93684,69299,Mitosis,train
3d3d04eca056556b0b26,94713,69478,Nonmitosis,train
3d3d04eca056556b0b26,94137,69824,Nonmitosis,train
3d3d04eca056556b0b26,98115,69692,Nonmitosis,train
3d3d04eca056556b0b26,99453,69743,Mitosis,train
3d3d04eca056556b0b26,100444,69806,Mitosis,train
3d3d04eca056556b0b26,17910,70578,Nonmitosis,train
3d3d04eca056556b0b26,23405,70161,Nonmitosis,train
3d3d04eca056556b0b26,23071,70594,Mitosis,train
3d3d04eca056556b0b26,24338,70747,Mitosis,train
3d3d04eca056556b0b26,24508,70824,Nonmitosis,train
3d3d04eca056556b0b26,26620,69469,Nonmitosis,train
3d3d04eca056556b0b26,27862,70418,Mitosis,train
3d3d04eca056556b0b26,27799,70371,Mitosis,train
3d3d04eca056556b0b26,53154,70138,Nonmitosis,train
3d3d04eca056556b0b26,56000,69946,Nonmitosis,train
3d3d04eca056556b0b26,56387,69793,Nonmitosis,train
3d3d04eca056556b0b26,57686,69993,Nonmitosis,train
3d3d04eca056556b0b26,58714,70181,Mitosis,train
3d3d04eca056556b0b26,80142,70160,Mitosis,train
3d3d04eca056556b0b26,84701,71087,Mitosis,train
3d3d04eca056556b0b26,84257,71379,Nonmitosis,train
3d3d04eca056556b0b26,84415,71255,Nonmitosis,train
3d3d04eca056556b0b26,84347,71054,Nonmitosis,train
3d3d04eca056556b0b26,90920,70046,Mitosis,train
3d3d04eca056556b0b26,95809,69894,Nonmitosis,train
3d3d04eca056556b0b26,100758,70230,Nonmitosis,train
3d3d04eca056556b0b26,33743,71105,Mitosis,train
3d3d04eca056556b0b26,45698,71080,Nonmitosis,train
3d3d04eca056556b0b26,51751,71007,Nonmitosis,train
3d3d04eca056556b0b26,54106,71228,Nonmitosis,train
3d3d04eca056556b0b26,54087,71271,Nonmitosis,train
3d3d04eca056556b0b26,57897,70759,Nonmitosis,train
3d3d04eca056556b0b26,87606,71092,Mitosis,train
3d3d04eca056556b0b26,87331,71967,Nonmitosis,train
3d3d04eca056556b0b26,91390,70658,Mitosis,train
3d3d04eca056556b0b26,96170,70906,Mitosis,train
3d3d04eca056556b0b26,96047,71232,Nonmitosis,train
3d3d04eca056556b0b26,96028,71122,Nonmitosis,train
3d3d04eca056556b0b26,95743,71327,Nonmitosis,train
3d3d04eca056556b0b26,95666,71453,Nonmitosis,train
3d3d04eca056556b0b26,95770,71500,Nonmitosis,train
3d3d04eca056556b0b26,95576,71460,Nonmitosis,train
3d3d04eca056556b0b26,100789,70933,Nonmitosis,train
3d3d04eca056556b0b26,15756,71492,Nonmitosis,train
3d3d04eca056556b0b26,16600,72157,Mitosis,train
3d3d04eca056556b0b26,24844,72589,Mitosis,train
3d3d04eca056556b0b26,24314,72279,Nonmitosis,train
3d3d04eca056556b0b26,35602,72062,Mitosis,train
3d3d04eca056556b0b26,49779,71985,Mitosis,train
3d3d04eca056556b0b26,49644,72224,Nonmitosis,train
3d3d04eca056556b0b26,49434,72251,Nonmitosis,train
3d3d04eca056556b0b26,49423,72643,Mitosis,train
3d3d04eca056556b0b26,58702,71558,Nonmitosis,train
3d3d04eca056556b0b26,94909,71818,Nonmitosis,train
3d3d04eca056556b0b26,95786,71954,Nonmitosis,train
3d3d04eca056556b0b26,100026,71796,Nonmitosis,train
3d3d04eca056556b0b26,99859,71746,Nonmitosis,train
3d3d04eca056556b0b26,25675,72798,Mitosis,train
3d3d04eca056556b0b26,47961,72733,Mitosis,train
3d3d04eca056556b0b26,47769,72779,Nonmitosis,train
3d3d04eca056556b0b26,47665,73069,Nonmitosis,train
3d3d04eca056556b0b26,84607,72398,Mitosis,train
3d3d04eca056556b0b26,84121,72895,Mitosis,train
3d3d04eca056556b0b26,84837,72617,Nonmitosis,train
3d3d04eca056556b0b26,87535,72499,Nonmitosis,train
3d3d04eca056556b0b26,87560,72657,Mitosis,train
3d3d04eca056556b0b26,90224,72506,Nonmitosis,train
3d3d04eca056556b0b26,93251,72286,Nonmitosis,train
3d3d04eca056556b0b26,95571,72888,Nonmitosis,train
3d3d04eca056556b0b26,99116,72220,Nonmitosis,train
3d3d04eca056556b0b26,98840,72372,Mitosis,train
3d3d04eca056556b0b26,19089,73461,Nonmitosis,train
3d3d04eca056556b0b26,19000,73569,Nonmitosis,train
3d3d04eca056556b0b26,24478,73024,Mitosis,train
3d3d04eca056556b0b26,27012,73409,Mitosis,train
3d3d04eca056556b0b26,26752,73809,Mitosis,train
3d3d04eca056556b0b26,26768,73726,Nonmitosis,train
3d3d04eca056556b0b26,32265,73612,Mitosis,train
3d3d04eca056556b0b26,52268,73187,Nonmitosis,train
3d3d04eca056556b0b26,53424,73563,Nonmitosis,train
3d3d04eca056556b0b26,53373,73796,Nonmitosis,train
3d3d04eca056556b0b26,53183,73821,Nonmitosis,train
3d3d04eca056556b0b26,57385,73600,Nonmitosis,train
3d3d04eca056556b0b26,57831,74015,Mitosis,train
3d3d04eca056556b0b26,82375,73373,Mitosis,train
3d3d04eca056556b0b26,82277,73618,Nonmitosis,train
3d3d04eca056556b0b26,82391,73619,Nonmitosis,train
3d3d04eca056556b0b26,82120,73808,Nonmitosis,train
3d3d04eca056556b0b26,94115,73037,Nonmitosis,train
3d3d04eca056556b0b26,95033,73132,Mitosis,train
3d3d04eca056556b0b26,94948,72922,Mitosis,train
3d3d04eca056556b0b26,99884,73655,Nonmitosis,train
3d3d04eca056556b0b26,99887,73611,Nonmitosis,train
3d3d04eca056556b0b26,100011,73989,Mitosis,train
3d3d04eca056556b0b26,99998,73952,Mitosis,train
3d3d04eca056556b0b26,24169,74421,Mitosis,train
3d3d04eca056556b0b26,25059,75150,Mitosis,train
3d3d04eca056556b0b26,25614,74902,Mitosis,train
3d3d04eca056556b0b26,25579,74920,Mitosis,train
3d3d04eca056556b0b26,25709,74156,Mitosis,train
3d3d04eca056556b0b26,35501,73843,Nonmitosis,train
3d3d04eca056556b0b26,35497,73883,Nonmitosis,train
3d3d04eca056556b0b26,35553,73817,Nonmitosis,train
3d3d04eca056556b0b26,46754,74667,Mitosis,train
3d3d04eca056556b0b26,47147,74704,Mitosis,train
3d3d04eca056556b0b26,46461,74787,Nonmitosis,train
3d3d04eca056556b0b26,46703,74527,Nonmitosis,train
3d3d04eca056556b0b26,47520,74420,Nonmitosis,train
3d3d04eca056556b0b26,51424,74451,Nonmitosis,train
3d3d04eca056556b0b26,51226,74535,Nonmitosis,train
3d3d04eca056556b0b26,57313,74151,Nonmitosis,train
3d3d04eca056556b0b26,57283,74229,Mitosis,train
3d3d04eca056556b0b26,81681,73859,Nonmitosis,train
3d3d04eca056556b0b26,88266,73845,Mitosis,train
3d3d04eca056556b0b26,88357,73864,Mitosis,train
3d3d04eca056556b0b26,18113,75302,Nonmitosis,train
3d3d04eca056556b0b26,18694,74569,Mitosis,train
3d3d04eca056556b0b26,25723,74471,Mitosis,train
3d3d04eca056556b0b26,28176,74783,Mitosis,train
3d3d04eca056556b0b26,28274,74789,Mitosis,train
3d3d04eca056556b0b26,32763,75030,Nonmitosis,train
3d3d04eca056556b0b26,32827,74913,Nonmitosis,train
3d3d04eca056556b0b26,32813,74844,Mitosis,train
3d3d04eca056556b0b26,45140,74649,Nonmitosis,train
3d3d04eca056556b0b26,45907,75366,Mitosis,train
3d3d04eca056556b0b26,45872,75383,Mitosis,train
3d3d04eca056556b0b26,45914,75193,Nonmitosis,train
3d3d04eca056556b0b26,47159,74887,Nonmitosis,train
3d3d04eca056556b0b26,47896,74646,Nonmitosis,train
3d3d04eca056556b0b26,55344,74604,Nonmitosis,train
3d3d04eca056556b0b26,87436,75076,Mitosis,train
3d3d04eca056556b0b26,88960,75098,Mitosis,train
3d3d04eca056556b0b26,95284,75062,Mitosis,train
3d3d04eca056556b0b26,95422,75020,Nonmitosis,train
3d3d04eca056556b0b26,95964,74755,Mitosis,train
3d3d04eca056556b0b26,96556,75160,Mitosis,train
3d3d04eca056556b0b26,96475,75040,Nonmitosis,train
3d3d04eca056556b0b26,97291,74867,Mitosis,train
3d3d04eca056556b0b26,32783,75752,Mitosis,train
3d3d04eca056556b0b26,33099,75561,Nonmitosis,train
3d3d04eca056556b0b26,42138,75567,Nonmitosis,train
3d3d04eca056556b0b26,42353,75900,Nonmitosis,train
3d3d04eca056556b0b26,44660,75769,Mitosis,train
3d3d04eca056556b0b26,44480,75811,Nonmitosis,train
3d3d04eca056556b0b26,48257,75570,Mitosis,train
3d3d04eca056556b0b26,48661,75703,Mitosis,train
3d3d04eca056556b0b26,90481,75474,Nonmitosis,train
3d3d04eca056556b0b26,91731,75837,Mitosis,train
3d3d04eca056556b0b26,95823,75414,Mitosis,train
3d3d04eca056556b0b26,97037,75238,Mitosis,train
3d3d04eca056556b0b26,97040,75382,Mitosis,train
3d3d04eca056556b0b26,18873,76680,Mitosis,train
3d3d04eca056556b0b26,18957,77227,Nonmitosis,train
3d3d04eca056556b0b26,19006,77295,Nonmitosis,train
3d3d04eca056556b0b26,19019,77261,Nonmitosis,train
3d3d04eca056556b0b26,18945,77175,Mitosis,train
3d3d04eca056556b0b26,19678,76565,Nonmitosis,train
3d3d04eca056556b0b26,19134,77317,Nonmitosis,train
3d3d04eca056556b0b26,20110,76617,Nonmitosis,train
3d3d04eca056556b0b26,20240,76560,Nonmitosis,train
3d3d04eca056556b0b26,20420,76853,Nonmitosis,train
3d3d04eca056556b0b26,20287,76814,Nonmitosis,train
3d3d04eca056556b0b26,20546,76831,Nonmitosis,train
3d3d04eca056556b0b26,20231,76362,Mitosis,train
3d3d04eca056556b0b26,20274,76334,Mitosis,train
3d3d04eca056556b0b26,40166,76584,Nonmitosis,train
3d3d04eca056556b0b26,47902,77433,Nonmitosis,train
3d3d04eca056556b0b26,47939,76923,Mitosis,train
3d3d04eca056556b0b26,48004,76827,Nonmitosis,train
3d3d04eca056556b0b26,54321,76668,Nonmitosis,train
3d3d04eca056556b0b26,55316,76624,Nonmitosis,train
3d3d04eca056556b0b26,55360,76154,Mitosis,train
3d3d04eca056556b0b26,87651,76433,Mitosis,train
3d3d04eca056556b0b26,87620,76498,Nonmitosis,train
3d3d04eca056556b0b26,87992,76730,Nonmitosis,train
3d3d04eca056556b0b26,87968,76411,Nonmitosis,train
3d3d04eca056556b0b26,87040,76534,Mitosis,train
3d3d04eca056556b0b26,86867,76401,Mitosis,train
3d3d04eca056556b0b26,86817,76330,Mitosis,train
3d3d04eca056556b0b26,91465,76669,Mitosis,train
3d3d04eca056556b0b26,91641,76440,Mitosis,train
3d3d04eca056556b0b26,91028,76637,Nonmitosis,train
3d3d04eca056556b0b26,91374,76411,Nonmitosis,train
3d3d04eca056556b0b26,92715,76146,Mitosis,train
3d3d04eca056556b0b26,36272,77457,Nonmitosis,train
3d3d04eca056556b0b26,35723,77035,Nonmitosis,train
3d3d04eca056556b0b26,36175,77120,Nonmitosis,train
3d3d04eca056556b0b26,39079,77683,Mitosis,train
3d3d04eca056556b0b26,38658,77448,Mitosis,train
3d3d04eca056556b0b26,40478,77204,Nonmitosis,train
3d3d04eca056556b0b26,40420,76994,Nonmitosis,train
3d3d04eca056556b0b26,40186,76929,Nonmitosis,train
3d3d04eca056556b0b26,41601,76986,Nonmitosis,train
3d3d04eca056556b0b26,41722,77025,Nonmitosis,train
3d3d04eca056556b0b26,41769,77169,Nonmitosis,train
3d3d04eca056556b0b26,49264,77634,Nonmitosis,train
3d3d04eca056556b0b26,48929,77075,Nonmitosis,train
3d3d04eca056556b0b26,51857,77472,Mitosis,train
3d3d04eca056556b0b26,52101,77293,Nonmitosis,train
3d3d04eca056556b0b26,51909,77353,Nonmitosis,train
3d3d04eca056556b0b26,52700,77652,Nonmitosis,train
3d3d04eca056556b0b26,52394,77723,Nonmitosis,train
3d3d04eca056556b0b26,53058,77107,Nonmitosis,train
3d3d04eca056556b0b26,53105,77178,Nonmitosis,train
3d3d04eca056556b0b26,53486,76900,Nonmitosis,train
3d3d04eca056556b0b26,53449,76831,Nonmitosis,train
3d3d04eca056556b0b26,52954,77157,Nonmitosis,train
3d3d04eca056556b0b26,88250,77224,Mitosis,train
3d3d04eca056556b0b26,95613,76999,Mitosis,train
3d3d04eca056556b0b26,18949,77734,Mitosis,train
3d3d04eca056556b0b26,18883,77761,Nonmitosis,train
3d3d04eca056556b0b26,18896,77502,Nonmitosis,train
3d3d04eca056556b0b26,19111,77396,Nonmitosis,train
3d3d04eca056556b0b26,19102,77556,Nonmitosis,train
3d3d04eca056556b0b26,47430,77828,Mitosis,train
3d3d04eca056556b0b26,47326,77872,Mitosis,train
3d3d04eca056556b0b26,47364,77877,Mitosis,train
3d3d04eca056556b0b26,51462,78744,Nonmitosis,train
3d3d04eca056556b0b26,51443,78662,Nonmitosis,train
3d3d04eca056556b0b26,51319,78515,Nonmitosis,train
3d3d04eca056556b0b26,53164,78916,Mitosis,train
3d3d04eca056556b0b26,54263,78379,Mitosis,train
3d3d04eca056556b0b26,56675,78409,Nonmitosis,train
3d3d04eca056556b0b26,98926,78929,Nonmitosis,train
3d3d04eca056556b0b26,39654,80017,Nonmitosis,train
3d3d04eca056556b0b26,47117,80191,Nonmitosis,train
3d3d04eca056556b0b26,47091,80148,Nonmitosis,train
3d3d04eca056556b0b26,47367,80395,Mitosis,train
3d3d04eca056556b0b26,47410,80564,Mitosis,train
3d3d04eca056556b0b26,46688,80885,Mitosis,train
3d3d04eca056556b0b26,53995,79215,Mitosis,train
3d3d04eca056556b0b26,45681,79962,Nonmitosis,train
3d3d04eca056556b0b26,46674,80577,Nonmitosis,train
3d3d04eca056556b0b26,27939,80819,Nonmitosis,train
3d3d04eca056556b0b26,34813,81559,Nonmitosis,train
3d3d04eca056556b0b26,46018,81107,Nonmitosis,train
3d3d04eca056556b0b26,46049,80936,Mitosis,train
3d3d04eca056556b0b26,46690,81704,Mitosis,train
3d3d04eca056556b0b26,47508,81302,Nonmitosis,train
3d3d04eca056556b0b26,47684,81162,Mitosis,train
3d3d04eca056556b0b26,45224,82102,Mitosis,train
3d3d04eca056556b0b26,47309,81615,Nonmitosis,train
3d3d04eca056556b0b26,46040,82898,Mitosis,train
3d3d04eca056556b0b26,46206,83123,Mitosis,train
3d3d04eca056556b0b26,48298,82139,Mitosis,train
3d3d04eca056556b0b26,49056,82990,Mitosis,train
3d3d04eca056556b0b26,49223,82910,Nonmitosis,train
3d3d04eca056556b0b26,49302,82972,Nonmitosis,train
3d3d04eca056556b0b26,44854,83584,Mitosis,train
3d3d04eca056556b0b26,45175,83424,Mitosis,train
3d3d04eca056556b0b26,44970,83120,Mitosis,train
3d3d04eca056556b0b26,43830,83598,Mitosis,train
3d3d04eca056556b0b26,43827,83794,Nonmitosis,train
3d3d04eca056556b0b26,46132,83168,Nonmitosis,train
3d3d04eca056556b0b26,46107,83214,Nonmitosis,train
3d3d04eca056556b0b26,45958,83454,Nonmitosis,train
3d3d04eca056556b0b26,45578,84183,Nonmitosis,train
3d3d04eca056556b0b26,44839,84046,Nonmitosis,train
3d3d04eca056556b0b26,45136,86560,Nonmitosis,train
3d3d04eca056556b0b26,26070,4235,Nonmitosis,train
3d3d04eca056556b0b26,8147,5241,Nonmitosis,train
3d3d04eca056556b0b26,29064,5549,Nonmitosis,train
3d3d04eca056556b0b26,42547,4872,Nonmitosis,train
3d3d04eca056556b0b26,42575,5350,Nonmitosis,train
3d3d04eca056556b0b26,70325,5576,Nonmitosis,train
3d3d04eca056556b0b26,76549,4905,Nonmitosis,train
3d3d04eca056556b0b26,76444,5290,Nonmitosis,train
3d3d04eca056556b0b26,16775,5593,Mitosis,train
3d3d04eca056556b0b26,26373,5475,Nonmitosis,train
3d3d04eca056556b0b26,36203,5899,Nonmitosis,train
3d3d04eca056556b0b26,36184,6211,Nonmitosis,train
3d3d04eca056556b0b26,41347,5930,Nonmitosis,train
3d3d04eca056556b0b26,41786,6033,Nonmitosis,train
3d3d04eca056556b0b26,41567,5744,Nonmitosis,train
3d3d04eca056556b0b26,41458,5734,Nonmitosis,train
3d3d04eca056556b0b26,74389,5476,Nonmitosis,train
3d3d04eca056556b0b26,7722,6529,Nonmitosis,train
3d3d04eca056556b0b26,7582,6357,Nonmitosis,train
3d3d04eca056556b0b26,10065,6729,Nonmitosis,train
3d3d04eca056556b0b26,20352,6733,Mitosis,train
3d3d04eca056556b0b26,25068,6912,Nonmitosis,train
3d3d04eca056556b0b26,25220,6238,Nonmitosis,train
3d3d04eca056556b0b26,27210,6256,Nonmitosis,train
3d3d04eca056556b0b26,35799,6929,Nonmitosis,train
3d3d04eca056556b0b26,35553,6868,Nonmitosis,train
3d3d04eca056556b0b26,42245,6845,Nonmitosis,train
3d3d04eca056556b0b26,73432,6732,Nonmitosis,train
3d3d04eca056556b0b26,77826,6251,Mitosis,train
3d3d04eca056556b0b26,78531,6768,Nonmitosis,train
3d3d04eca056556b0b26,86506,6614,Nonmitosis,train
3d3d04eca056556b0b26,33227,7091,Nonmitosis,train
3d3d04eca056556b0b26,36019,7563,Nonmitosis,train
3d3d04eca056556b0b26,69952,7408,Nonmitosis,train
3d3d04eca056556b0b26,71368,7315,Nonmitosis,train
3d3d04eca056556b0b26,71047,7149,Nonmitosis,train
3d3d04eca056556b0b26,86354,7264,Nonmitosis,train
3d3d04eca056556b0b26,86663,7515,Nonmitosis,train
3d3d04eca056556b0b26,86403,7685,Nonmitosis,train
3d3d04eca056556b0b26,85996,7603,Nonmitosis,train
3d3d04eca056556b0b26,30422,8371,Nonmitosis,train
3d3d04eca056556b0b26,30586,8462,Nonmitosis,train
3d3d04eca056556b0b26,36161,7848,Nonmitosis,train
3d3d04eca056556b0b26,36259,7787,Nonmitosis,train
3d3d04eca056556b0b26,48427,8343,Nonmitosis,train
3d3d04eca056556b0b26,52288,8358,Nonmitosis,train
3d3d04eca056556b0b26,52947,8064,Nonmitosis,train
3d3d04eca056556b0b26,67756,8000,Nonmitosis,train
3d3d04eca056556b0b26,81932,8471,Nonmitosis,train
3d3d04eca056556b0b26,81826,7943,Nonmitosis,train
3d3d04eca056556b0b26,86002,8376,Mitosis,train
3d3d04eca056556b0b26,53226,9137,Nonmitosis,train
3d3d04eca056556b0b26,66450,8625,Nonmitosis,train
3d3d04eca056556b0b26,69320,8843,Nonmitosis,train
3d3d04eca056556b0b26,69793,8677,Mitosis,train
3d3d04eca056556b0b26,83009,9184,Nonmitosis,train
3d3d04eca056556b0b26,89457,8957,Mitosis,train
3d3d04eca056556b0b26,30508,9308,Nonmitosis,train
3d3d04eca056556b0b26,30460,9557,Nonmitosis,train
3d3d04eca056556b0b26,31801,9690,Nonmitosis,train
3d3d04eca056556b0b26,34859,9867,Nonmitosis,train
3d3d04eca056556b0b26,36176,9283,Nonmitosis,train
3d3d04eca056556b0b26,60271,9922,Nonmitosis,train
3d3d04eca056556b0b26,60796,9812,Nonmitosis,train
3d3d04eca056556b0b26,60925,9464,Nonmitosis,train
3d3d04eca056556b0b26,62705,9857,Nonmitosis,train
3d3d04eca056556b0b26,62945,9838,Nonmitosis,train
3d3d04eca056556b0b26,63536,9992,Nonmitosis,train
3d3d04eca056556b0b26,64192,9544,Nonmitosis,train
3d3d04eca056556b0b26,70138,9557,Mitosis,train
3d3d04eca056556b0b26,86302,9526,Nonmitosis,train
